concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
O_DECLINED,185771,6000,2011-12-02 10:41:19,10809,2011-12-02 10:41:19,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,327067.0
O_SELECTED,185855,10000,2011-11-17 15:48:19,11169,2011-11-17 15:48:19,11169,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,185855,10000,2011-11-17 15:48:20,11169,2011-11-17 15:48:20,11169,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,185855,10000,2011-11-17 15:48:20,11169,2011-11-17 15:48:20,11169,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,185855,10000,2011-11-29 11:21:00,11049,2011-11-29 11:21:00,11049,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1020760.0
O_DECLINED,185855,10000,2011-12-01 09:36:39,10609,2011-12-01 09:36:39,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,166539.0
O_SELECTED,185984,5000,2011-11-16 20:05:32,11122,2011-11-16 20:05:32,11122,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,185984,5000,2011-11-16 20:05:34,11122,2011-11-16 20:05:34,11122,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,185984,5000,2011-11-16 20:05:34,11122,2011-11-16 20:05:34,11122,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,185984,5000,2011-11-17 09:59:15,10609,2011-11-17 09:59:15,10609,0.0,o,return,return,<NO_DESC>,o_return,2,decline,50021.0
O_DECLINED,185984,5000,2011-11-17 10:35:11,10609,2011-11-17 10:35:11,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,2156.0
O_SELECTED,186011,5000,2011-11-17 12:26:13,11169,2011-11-17 12:26:13,11169,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186011,5000,2011-11-17 12:26:14,11169,2011-11-17 12:26:14,11169,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186011,5000,2011-11-17 12:26:14,11169,2011-11-17 12:26:14,11169,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186011,5000,2011-11-23 11:12:19,10899,2011-11-23 11:12:19,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,513965.0
O_DECLINED,186011,5000,2011-11-29 09:09:31,10972,2011-11-29 09:09:31,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,511032.0
O_SELECTED,186032,30000,2011-11-17 10:28:54,10880,2011-11-17 10:28:54,10880,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186032,30000,2011-11-17 10:28:59,10880,2011-11-17 10:28:59,10880,0.0,o,create,create,<NO_DESC>,o_create,3,decline,5.0
O_SENT,186032,30000,2011-11-17 10:28:59,10880,2011-11-17 10:28:59,10880,0.0,o,send,send,<NO_DESC>,o_send,3,decline,5.0
O_SENT_BACK,186032,30000,2011-11-22 11:28:38,11259,2011-11-22 11:28:38,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,435579.0
O_DECLINED,186032,30000,2011-11-24 09:27:23,10138,2011-11-24 09:27:23,10138,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,165525.0
O_SELECTED,186038,37500,2011-11-17 10:52:23,11202,2011-11-17 10:52:23,11202,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186038,37500,2011-11-17 10:52:24,11202,2011-11-17 10:52:24,11202,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186038,37500,2011-11-17 10:52:24,11202,2011-11-17 10:52:24,11202,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186038,37500,2011-11-23 10:04:18,11259,2011-11-23 10:04:18,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,515514.0
O_DECLINED,186038,37500,2011-11-28 11:42:01,10931,2011-11-28 11:42:01,10931,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,437863.0
O_SELECTED,186106,40000,2011-11-17 12:38:46,11189,2011-11-17 12:38:46,11189,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186106,40000,2011-11-17 12:38:47,11189,2011-11-17 12:38:47,11189,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186106,40000,2011-11-17 12:38:47,11189,2011-11-17 12:38:47,11189,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_CANCELLED,186106,40000,2011-12-07 20:54:54,10881,2011-12-07 20:54:54,10881,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,1757767.0
O_SELECTED,186106,40000,2011-12-07 20:54:54,10881,2011-12-07 20:54:54,10881,0.0,o,select,select,<NO_DESC>,o_select,2,decline,1757767.0
O_CREATED,186106,40000,2011-12-07 20:54:56,10881,2011-12-07 20:54:56,10881,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,186106,40000,2011-12-07 20:54:56,10881,2011-12-07 20:54:56,10881,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,186106,40000,2011-12-21 10:41:56,10899,2011-12-21 10:41:56,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1172820.0
O_DECLINED,186106,40000,2011-12-22 16:27:55,10138,2011-12-22 16:27:55,10138,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,107159.0
O_SELECTED,186241,35000,2011-11-18 13:31:36,11201,2011-11-18 13:31:36,11201,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186241,35000,2011-11-18 13:31:37,11201,2011-11-18 13:31:37,11201,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186241,35000,2011-11-18 13:31:37,11201,2011-11-18 13:31:37,11201,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186241,35000,2011-12-01 10:46:13,10899,2011-12-01 10:46:13,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1113276.0
O_DECLINED,186241,35000,2011-12-05 15:08:17,10809,2011-12-05 15:08:17,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,361324.0
O_SELECTED,186256,5000,2011-11-17 18:39:29,11119,2011-11-17 18:39:29,11119,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186256,5000,2011-11-17 18:39:30,11119,2011-11-17 18:39:30,11119,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186256,5000,2011-11-17 18:39:30,11119,2011-11-17 18:39:30,11119,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_CANCELLED,186256,5000,2011-12-02 11:52:50,11189,2011-12-02 11:52:50,11189,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,1271600.0
O_SELECTED,186256,5000,2011-12-02 11:52:50,11189,2011-12-02 11:52:50,11189,0.0,o,select,select,<NO_DESC>,o_select,2,decline,1271600.0
O_CREATED,186256,5000,2011-12-02 11:52:52,11189,2011-12-02 11:52:52,11189,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,186256,5000,2011-12-02 11:52:52,11189,2011-12-02 11:52:52,11189,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,186256,5000,2011-12-06 11:30:17,11049,2011-12-06 11:30:17,11049,0.0,o,return,return,<NO_DESC>,o_return,2,decline,344245.0
O_DECLINED,186256,5000,2011-12-08 13:35:35,10972,2011-12-08 13:35:35,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,180318.0
O_SELECTED,186466,10000,2011-11-18 10:22:11,10932,2011-11-18 10:22:11,10932,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186466,10000,2011-11-18 10:22:12,10932,2011-11-18 10:22:12,10932,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186466,10000,2011-11-18 10:22:12,10932,2011-11-18 10:22:12,10932,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186466,10000,2011-11-22 12:00:46,10899,2011-11-22 12:00:46,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,351514.0
O_DECLINED,186466,10000,2011-11-24 13:04:21,10629,2011-11-24 13:04:21,10629,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,176615.0
O_SELECTED,186505,7750,2011-11-17 20:13:11,11119,2011-11-17 20:13:11,11119,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186505,7750,2011-11-17 20:13:12,11119,2011-11-17 20:13:12,11119,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186505,7750,2011-11-17 20:13:12,11119,2011-11-17 20:13:12,11119,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_CANCELLED,186505,7750,2011-11-17 20:14:24,11119,2011-11-17 20:14:24,11119,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,72.0
O_SELECTED,186505,7750,2011-11-17 20:14:24,11119,2011-11-17 20:14:24,11119,0.0,o,select,select,<NO_DESC>,o_select,2,decline,72.0
O_CREATED,186505,7750,2011-11-17 20:14:25,11119,2011-11-17 20:14:25,11119,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186505,7750,2011-11-17 20:14:25,11119,2011-11-17 20:14:25,11119,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186505,7750,2011-11-30 10:54:48,10899,2011-11-30 10:54:48,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1089623.0
O_DECLINED,186505,7750,2011-12-07 11:14:16,10809,2011-12-07 11:14:16,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,605968.0
O_SELECTED,186565,50000,2011-11-18 19:17:48,11201,2011-11-18 19:17:48,11201,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186565,50000,2011-11-18 19:17:50,11201,2011-11-18 19:17:50,11201,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,186565,50000,2011-11-18 19:17:50,11201,2011-11-18 19:17:50,11201,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,186565,50000,2011-11-30 11:19:29,11259,2011-11-30 11:19:29,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1008099.0
O_DECLINED,186565,50000,2011-12-02 16:23:18,10972,2011-12-02 16:23:18,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,191029.0
O_SELECTED,186625,8000,2011-11-18 10:39:44,11169,2011-11-18 10:39:44,11169,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186625,8000,2011-11-18 10:39:45,11169,2011-11-18 10:39:45,11169,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186625,8000,2011-11-18 10:39:45,11169,2011-11-18 10:39:45,11169,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186625,8000,2011-11-29 12:24:50,11259,2011-11-29 12:24:50,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,956705.0
O_DECLINED,186625,8000,2011-12-02 14:59:06,10972,2011-12-02 14:59:06,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,268456.0
O_SELECTED,186938,6000,2011-11-18 14:39:00,11200,2011-11-18 14:39:00,11200,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,186938,6000,2011-11-18 14:39:01,11200,2011-11-18 14:39:01,11200,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,186938,6000,2011-11-18 14:39:01,11200,2011-11-18 14:39:01,11200,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,186938,6000,2011-11-23 09:42:46,11259,2011-11-23 09:42:46,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,414225.0
O_DECLINED,186938,6000,2011-11-28 10:10:22,10809,2011-11-28 10:10:22,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,433656.0
O_CREATED,187010,10000,2011-11-18 16:50:50,11200,2011-11-18 16:50:50,11200,0.0,o,create,create,<NO_DESC>,o_create,3,decline,0.0
O_SELECTED,187010,10000,2011-11-18 16:50:50,11200,2011-11-18 16:50:50,11200,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_SENT,187010,10000,2011-11-18 16:50:50,11200,2011-11-18 16:50:50,11200,0.0,o,send,send,<NO_DESC>,o_send,3,decline,0.0
O_SENT_BACK,187010,10000,2011-12-05 10:46:53,10609,2011-12-05 10:46:53,10609,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1446963.0
O_DECLINED,187010,10000,2011-12-05 11:02:12,10609,2011-12-05 11:02:12,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,919.0
O_SELECTED,187031,5000,2011-11-21 10:16:27,11180,2011-11-21 10:16:27,11180,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187031,5000,2011-11-21 10:16:29,11180,2011-11-21 10:16:29,11180,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187031,5000,2011-11-21 10:16:29,11180,2011-11-21 10:16:29,11180,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,187031,5000,2011-11-28 15:40:01,11259,2011-11-28 15:40:01,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,624212.0
O_DECLINED,187031,5000,2011-11-30 10:15:28,10609,2011-11-30 10:15:28,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,153327.0
O_SELECTED,187040,5000,2011-11-18 18:34:19,10909,2011-11-18 18:34:19,10909,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187040,5000,2011-11-18 18:34:20,10909,2011-11-18 18:34:20,10909,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187040,5000,2011-11-18 18:34:20,10909,2011-11-18 18:34:20,10909,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187040,5000,2011-11-24 09:54:05,11049,2011-11-24 09:54:05,11049,0.0,o,return,return,<NO_DESC>,o_return,2,decline,487185.0
O_DECLINED,187040,5000,2011-11-28 16:13:59,10609,2011-11-28 16:13:59,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,368394.0
O_SELECTED,187103,10000,2011-11-18 17:35:36,11200,2011-11-18 17:35:36,11200,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187103,10000,2011-11-18 17:35:37,11200,2011-11-18 17:35:37,11200,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187103,10000,2011-11-18 17:35:37,11200,2011-11-18 17:35:37,11200,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187103,10000,2011-12-01 10:44:26,10899,2011-12-01 10:44:26,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1098529.0
O_DECLINED,187103,10000,2011-12-05 14:36:54,10609,2011-12-05 14:36:54,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,359548.0
O_SELECTED,187199,5000,2011-11-18 20:49:55,11200,2011-11-18 20:49:55,11200,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187199,5000,2011-11-18 20:49:56,11200,2011-11-18 20:49:56,11200,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187199,5000,2011-11-18 20:49:56,11200,2011-11-18 20:49:56,11200,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187199,5000,2011-11-30 11:27:02,10899,2011-11-30 11:27:02,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1003026.0
O_DECLINED,187199,5000,2011-12-06 10:33:13,10609,2011-12-06 10:33:13,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,515171.0
O_SELECTED,187214,6500,2011-11-19 11:45:26,10931,2011-11-19 11:45:26,10931,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187214,6500,2011-11-19 11:45:28,10931,2011-11-19 11:45:28,10931,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187214,6500,2011-11-19 11:45:28,10931,2011-11-19 11:45:28,10931,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,187214,6500,2011-11-29 11:00:28,11259,2011-11-29 11:00:28,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,861300.0
O_DECLINED,187214,6500,2011-12-01 08:44:45,10609,2011-12-01 08:44:45,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,164657.0
O_SELECTED,187247,50000,2011-11-19 12:17:00,10862,2011-11-19 12:17:00,10862,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187247,50000,2011-11-19 12:17:01,10862,2011-11-19 12:17:01,10862,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187247,50000,2011-11-19 12:17:01,10862,2011-11-19 12:17:01,10862,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_CANCELLED,187247,50000,2011-11-19 12:18:28,10862,2011-11-19 12:18:28,10862,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,87.0
O_SELECTED,187247,50000,2011-11-19 12:18:28,10862,2011-11-19 12:18:28,10862,0.0,o,select,select,<NO_DESC>,o_select,2,decline,87.0
O_CREATED,187247,50000,2011-11-19 12:18:29,10862,2011-11-19 12:18:29,10862,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187247,50000,2011-11-19 12:18:29,10862,2011-11-19 12:18:29,10862,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187247,50000,2011-11-25 12:10:43,10789,2011-11-25 12:10:43,10789,0.0,o,return,return,<NO_DESC>,o_return,2,decline,517934.0
O_DECLINED,187247,50000,2011-11-29 15:47:11,10972,2011-11-29 15:47:11,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,358588.0
O_SELECTED,187325,25000,2011-11-19 14:17:35,10861,2011-11-19 14:17:35,10861,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187325,25000,2011-11-19 14:17:36,10861,2011-11-19 14:17:36,10861,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187325,25000,2011-11-19 14:17:36,10861,2011-11-19 14:17:36,10861,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_CANCELLED,187325,25000,2011-11-19 14:18:17,10861,2011-11-19 14:18:17,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,41.0
O_SELECTED,187325,25000,2011-11-19 14:18:17,10861,2011-11-19 14:18:17,10861,0.0,o,select,select,<NO_DESC>,o_select,2,decline,41.0
O_CREATED,187325,25000,2011-11-19 14:18:18,10861,2011-11-19 14:18:18,10861,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187325,25000,2011-11-19 14:18:18,10861,2011-11-19 14:18:18,10861,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187325,25000,2011-12-08 10:23:44,10899,2011-12-08 10:23:44,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1627526.0
O_DECLINED,187325,25000,2011-12-12 12:43:33,10972,2011-12-12 12:43:33,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,353989.0
O_SELECTED,187397,35315,2011-11-21 17:17:15,11119,2011-11-21 17:17:15,11119,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187397,35315,2011-11-21 17:17:17,11119,2011-11-21 17:17:17,11119,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187397,35315,2011-11-21 17:17:17,11119,2011-11-21 17:17:17,11119,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_CANCELLED,187397,35315,2011-11-24 17:45:00,10929,2011-11-24 17:45:00,10929,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,260863.0
O_SELECTED,187397,35315,2011-11-24 17:45:00,10929,2011-11-24 17:45:00,10929,0.0,o,select,select,<NO_DESC>,o_select,2,decline,260863.0
O_CREATED,187397,35315,2011-11-24 17:45:02,10929,2011-11-24 17:45:02,10929,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187397,35315,2011-11-24 17:45:02,10929,2011-11-24 17:45:02,10929,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,187397,35315,2011-12-06 12:08:50,11259,2011-12-06 12:08:50,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1016628.0
O_DECLINED,187397,35315,2011-12-07 14:20:54,10809,2011-12-07 14:20:54,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,94324.0
O_SELECTED,187490,17500,2011-11-21 12:19:17,11120,2011-11-21 12:19:17,11120,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187490,17500,2011-11-21 12:19:18,11120,2011-11-21 12:19:18,11120,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187490,17500,2011-11-21 12:19:18,11120,2011-11-21 12:19:18,11120,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_DECLINED,187490,17500,2011-12-12 09:23:56,11003,2011-12-12 09:23:56,11003,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,1803878.0
O_SELECTED,187720,7500,2011-11-21 12:27:44,10910,2011-11-21 12:27:44,10910,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187720,7500,2011-11-21 12:27:46,10910,2011-11-21 12:27:46,10910,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187720,7500,2011-11-21 12:27:46,10910,2011-11-21 12:27:46,10910,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,187720,7500,2011-11-28 13:44:12,11259,2011-11-28 13:44:12,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,609386.0
O_DECLINED,187720,7500,2011-11-30 09:37:54,10609,2011-11-30 09:37:54,10609,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,158022.0
O_SELECTED,187747,25000,2011-11-21 14:00:10,10861,2011-11-21 14:00:10,10861,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187747,25000,2011-11-21 14:00:12,10861,2011-11-21 14:00:12,10861,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187747,25000,2011-11-21 14:00:12,10861,2011-11-21 14:00:12,10861,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_SENT_BACK,187747,25000,2011-12-01 10:49:40,10899,2011-12-01 10:49:40,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,852568.0
O_DECLINED,187747,25000,2011-12-05 16:37:56,10138,2011-12-05 16:37:56,10138,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,366496.0
O_SELECTED,187750,5000,2011-11-21 13:18:33,10629,2011-11-21 13:18:33,10629,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187750,5000,2011-11-21 13:18:34,10629,2011-11-21 13:18:34,10629,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187750,5000,2011-11-21 13:18:34,10629,2011-11-21 13:18:34,10629,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187750,5000,2011-11-21 13:19:38,10629,2011-11-21 13:19:38,10629,0.0,o,return,return,<NO_DESC>,o_return,2,decline,64.0
O_DECLINED,187750,5000,2011-11-23 15:32:57,10629,2011-11-23 15:32:57,10629,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,180799.0
O_SELECTED,187879,12000,2011-11-21 19:17:24,11122,2011-11-21 19:17:24,11122,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,187879,12000,2011-11-21 19:17:25,11122,2011-11-21 19:17:25,11122,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187879,12000,2011-11-21 19:17:25,11122,2011-11-21 19:17:25,11122,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187879,12000,2011-12-01 10:36:12,11259,2011-12-01 10:36:12,11259,0.0,o,return,return,<NO_DESC>,o_return,2,decline,832727.0
O_CANCELLED,187879,12000,2011-12-12 09:27:43,11049,2011-12-12 09:27:43,11049,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,946291.0
O_SELECTED,187879,12000,2011-12-12 09:27:43,11049,2011-12-12 09:27:43,11049,0.0,o,select,select,<NO_DESC>,o_select,2,decline,946291.0
O_CREATED,187879,12000,2011-12-12 09:27:45,11049,2011-12-12 09:27:45,11049,0.0,o,create,create,<NO_DESC>,o_create,3,decline,2.0
O_SENT,187879,12000,2011-12-12 09:27:45,11049,2011-12-12 09:27:45,11049,0.0,o,send,send,<NO_DESC>,o_send,3,decline,2.0
O_CANCELLED,187879,12000,2011-12-12 09:31:40,11049,2011-12-12 09:31:40,11049,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,decline,235.0
O_SELECTED,187879,12000,2011-12-12 09:31:40,11049,2011-12-12 09:31:40,11049,0.0,o,select,select,<NO_DESC>,o_select,2,decline,235.0
O_CREATED,187879,12000,2011-12-12 09:31:41,11049,2011-12-12 09:31:41,11049,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,187879,12000,2011-12-12 09:31:41,11049,2011-12-12 09:31:41,11049,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,187879,12000,2011-12-19 10:32:23,10899,2011-12-19 10:32:23,10899,0.0,o,return,return,<NO_DESC>,o_return,2,decline,608442.0
O_DECLINED,187879,12000,2011-12-19 14:37:32,10809,2011-12-19 14:37:32,10809,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,14709.0
O_SELECTED,188080,70000,2011-11-22 12:51:15,11169,2011-11-22 12:51:15,11169,0.0,o,select,select,<NO_DESC>,o_select,2,decline,0.0
O_CREATED,188080,70000,2011-11-22 12:51:16,11169,2011-11-22 12:51:16,11169,0.0,o,create,create,<NO_DESC>,o_create,3,decline,1.0
O_SENT,188080,70000,2011-11-22 12:51:16,11169,2011-11-22 12:51:16,11169,0.0,o,send,send,<NO_DESC>,o_send,3,decline,1.0
O_SENT_BACK,188080,70000,2011-12-06 11:12:04,11049,2011-12-06 11:12:04,11049,0.0,o,return,return,<NO_DESC>,o_return,2,decline,1203648.0
O_DECLINED,188080,70000,2011-12-07 13:36:44,10972,2011-12-07 13:36:44,10972,0.0,o,decline,decline,<NO_DESC>,o_decline,1,decline,95080.0
